credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
678,Spain,Female,27,5,87099.85,2,1,0,149550.95,0
720,France,Male,71,5,183135.39,2,1,1,197688.5,1
662,France,Male,26,0,0.0,2,0,1,72929.96,1
525,France,Male,51,10,0.0,3,1,0,171045.35,1
662,France,Male,31,3,0.0,2,0,1,27731.05,1
770,France,Female,33,6,0.0,2,1,1,126131.9,0
721,Spain,Female,33,4,72535.45,1,1,1,103931.49,1
633,Germany,Male,58,2,128137.42,2,1,0,147635.33,1
701,France,Male,51,9,0.0,2,0,0,61961.57,0
556,Germany,Male,42,0,115915.53,2,0,1,125435.47,1
639,France,Male,66,0,0.0,2,0,1,42240.54,1
632,France,Male,50,2,0.0,2,0,0,57942.88,1
456,France,Male,29,5,107000.49,1,1,1,153419.62,0
729,Spain,Female,38,10,0.0,2,1,0,189727.12,0
632,France,Female,34,2,0.0,2,0,0,165385.55,0
433,Spain,Male,34,9,152806.74,1,1,0,19687.99,0
802,France,Female,60,3,92887.06,1,1,0,39473.63,1
670,France,Male,25,7,0.0,2,1,1,144723.38,0
738,Germany,Female,40,6,114940.67,2,1,1,194895.57,1
706,Germany,Male,34,0,140641.26,2,1,1,77271.91,0
592,Germany,Female,70,5,71816.74,2,1,0,105096.82,1
522,France,Female,41,7,0.0,2,0,1,176780.39,1
746,France,Male,48,5,165282.42,1,1,0,153786.46,1
651,Spain,Male,42,2,143145.87,2,1,0,43612.06,0
494,France,Male,28,9,114731.76,2,0,1,79479.74,1
753,Germany,Female,46,9,113909.69,3,1,0,92320.37,1
671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0
696,France,Male,42,4,0.0,1,0,0,126353.13,1
577,Spain,Male,43,3,0.0,2,1,1,135008.92,0
587,France,Male,36,1,0.0,2,0,1,17135.6,1
712,Germany,Male,37,7,93978.96,2,1,0,60651.77,1
498,Germany,Male,35,2,121968.11,2,0,1,188343.05,1
660,France,Male,37,2,97324.91,1,1,0,23291.83,1
678,Spain,Male,29,6,0.0,2,1,0,64443.75,0
530,France,Male,37,8,0.0,2,1,1,287.99,0
559,France,Female,48,2,0.0,2,0,1,137961.41,0
624,France,Male,42,3,145155.37,1,1,0,72169.95,1
592,France,Male,28,5,137222.77,1,0,0,39608.58,0
767,France,Male,48,9,0.0,2,0,1,175458.21,0
653,Germany,Female,38,5,114268.22,2,1,1,89524.83,0
678,Spain,Male,27,2,0.0,2,1,1,13221.25,0
586,Spain,Female,42,2,0.0,1,1,0,102889.34,0
550,France,Female,40,8,150490.32,1,0,0,166468.21,1
643,Germany,Male,28,9,160858.13,2,1,0,27149.27,0
612,Spain,Male,39,5,170288.38,1,1,1,59601.15,1
674,Germany,Female,27,4,111568.01,1,0,1,22026.18,1
657,Spain,Male,29,7,83889.03,1,1,0,153059.62,1
724,Germany,Female,35,0,171982.95,2,0,1,167313.07,1
500,France,Female,34,4,0.0,2,1,0,12833.96,0
688,France,Male,20,8,137624.4,2,1,1,197582.79,1
599,France,Male,50,3,121159.65,1,0,0,4033.39,1
631,France,Male,29,7,0.0,2,0,1,125877.22,0
634,Spain,Male,52,1,0.0,2,1,1,176913.42,0
545,France,Male,37,3,91184.01,1,1,0,105476.65,0
644,Spain,Male,18,8,0.0,2,1,0,59172.42,0
690,Germany,Female,54,1,144027.8,1,1,1,108731.02,1
711,France,Female,34,6,0.0,2,1,1,175310.38,0
712,France,Female,29,8,140170.61,1,1,1,38170.04,1
627,France,Male,27,1,62092.9,1,1,1,105887.04,0
694,Spain,Male,39,3,0.0,1,1,1,95625.03,0
534,Spain,Male,35,4,0.0,2,0,0,9541.15,0
603,France,Male,45,9,0.0,1,0,0,148516.79,0
808,France,Female,33,2,103516.87,1,1,0,113907.8,1
723,Spain,Male,30,1,0.0,3,1,0,164647.72,1
585,France,Female,35,2,0.0,2,1,0,98621.04,1
706,France,Male,34,8,0.0,2,1,1,37479.97,0
671,France,Female,31,6,0.0,2,1,1,15846.42,1
597,Spain,Male,43,2,85162.26,1,0,1,5104.08,1
646,France,Female,43,8,143061.88,1,1,0,61937.6,1
801,Spain,Female,46,6,0.0,2,1,1,170008.74,0
731,Spain,Female,33,5,137388.01,2,1,0,165000.68,0
620,Germany,Female,25,1,137712.01,1,1,1,76197.05,0
484,Germany,Male,40,7,106901.42,2,0,0,118045.98,0
647,Spain,Male,47,5,105603.21,2,1,1,157360.9,0
688,Germany,Female,40,8,150679.71,2,0,1,196226.38,0
680,Germany,Male,30,4,108300.27,2,0,1,44384.57,1
689,France,Female,46,7,52016.08,2,1,1,72993.65,0
513,Germany,Male,34,7,60515.13,1,0,0,124571.09,1
553,Germany,Male,35,2,158584.28,2,1,0,43640.16,0
689,Germany,Male,47,2,118812.5,2,0,0,31121.42,0
517,Spain,Male,46,4,0.0,1,1,0,22372.78,1
731,France,Male,37,8,0.0,2,1,1,170338.35,1
687,Germany,Female,47,1,91219.29,1,0,0,158845.49,1
507,Spain,Male,32,7,0.0,2,1,0,67926.18,1
468,France,Female,22,1,76318.64,1,1,1,194783.12,1
682,Spain,Female,58,4,0.0,1,1,0,176036.01,0
603,France,Female,24,3,0.0,1,1,1,198826.03,1
522,Germany,Male,25,1,111432.13,1,1,1,168683.57,1
629,Spain,Male,41,10,150148.51,1,0,0,6936.27,1
729,France,Female,32,7,38550.06,1,0,1,179230.23,0
574,France,Female,39,5,119013.86,1,1,0,103421.91,1
677,Germany,Female,39,0,111213.64,2,1,1,147578.26,1
627,Germany,Male,28,5,71097.23,1,1,1,130504.49,1
788,Spain,Male,36,10,109632.85,1,1,1,16149.13,1
697,France,Male,63,7,148368.02,1,0,0,118862.08,1
578,France,Male,45,1,148600.91,1,1,0,143397.14,1
519,France,Male,48,10,71083.98,1,1,0,137959.0,0
632,France,Female,40,9,139625.34,1,1,0,93702.96,1
679,France,Female,39,4,0.0,1,0,0,172939.3,1
699,France,Male,30,9,0.0,1,1,1,108162.13,1
615,France,Male,64,0,81564.1,2,0,1,35896.09,0
622,Spain,Male,36,9,0.0,2,1,1,104852.6,0
755,France,Female,28,7,124540.28,1,0,1,188850.89,0
767,France,Female,42,2,133616.39,1,1,0,28615.8,1
752,Germany,Female,38,10,101648.5,2,1,0,172001.44,0
633,France,Female,26,8,124281.84,1,1,1,60116.57,0
717,France,Female,59,4,0.0,2,1,1,170528.63,0
585,Spain,Male,45,0,0.0,2,0,0,189683.7,1
751,France,Female,37,9,183613.66,2,0,0,49734.94,0
754,Germany,Male,65,1,136186.44,1,1,1,121529.59,1
495,France,Male,47,10,137682.68,1,1,0,71071.47,1
650,France,Male,34,4,106005.54,1,0,1,142995.32,0
529,France,Female,31,6,152310.55,1,1,0,13054.25,1
585,France,Female,43,2,0.0,2,1,0,89402.54,0
668,Spain,Male,32,1,134446.04,1,0,1,111241.37,1
591,France,Female,38,2,142289.28,1,0,1,119638.85,1
731,France,Male,19,6,0.0,2,1,1,151581.79,0
754,France,Female,45,6,0.0,1,1,0,73881.68,1
650,Germany,Female,46,9,149003.76,2,1,0,176902.83,0
588,Germany,Male,41,2,131341.46,2,0,1,7034.94,0
712,Spain,Female,29,7,77919.78,1,1,0,122547.58,0
691,France,Female,34,7,0.0,2,0,1,161559.12,0
771,France,Female,41,10,108309.0,4,1,1,137510.41,1
678,Spain,Female,39,6,0.0,1,0,1,185366.56,1
719,Spain,Female,40,9,0.0,2,1,0,182224.14,0
610,Germany,Male,36,7,115462.02,1,0,1,42581.04,0
722,Spain,Male,37,9,0.0,2,1,0,31921.95,0
758,Germany,Female,23,5,122739.1,1,1,0,102460.84,1
709,France,Female,32,2,0.0,2,0,0,109681.29,0
634,Germany,Female,53,3,113781.5,2,1,1,106345.05,1
678,Spain,Female,49,1,0.0,2,1,1,102472.9,0
633,France,Male,35,3,0.0,2,1,1,36249.76,0
710,France,Male,43,9,128284.45,1,1,0,32996.89,1
640,Germany,Male,45,8,120591.19,1,0,0,195123.94,0
656,France,Male,63,8,0.0,2,0,1,57014.43,0
551,France,Female,59,2,166968.28,1,1,0,159483.76,1
786,Spain,Female,39,7,0.0,2,0,0,100929.59,0
561,France,Female,49,8,0.0,2,1,1,12513.07,1
807,Spain,Male,42,5,0.0,2,1,1,74900.9,0
602,Germany,Male,38,2,71667.97,2,0,0,137111.89,0
727,Germany,Female,31,3,82729.47,2,1,0,60212.51,0
678,France,Male,40,1,0.0,2,1,1,187343.4,0
730,France,Male,23,8,0.0,2,1,0,183284.53,0
596,Spain,Female,30,1,0.0,2,1,0,8125.39,0
686,Germany,Male,39,3,129626.19,2,1,1,103220.56,0
684,Germany,Female,26,2,114035.39,1,0,0,96885.19,0
797,Germany,Male,32,1,151922.94,1,1,0,8877.06,0
658,France,Female,39,4,0.0,1,1,1,147530.06,1
653,Spain,Female,27,6,107751.68,2,1,1,33389.42,1
641,France,Male,37,6,0.0,2,1,0,45309.24,1
656,Spain,Female,41,6,101179.23,2,1,1,35230.61,0
750,Spain,Female,36,6,0.0,2,1,1,59816.41,1
768,France,Female,40,8,0.0,2,0,1,69080.46,1
568,France,Male,33,7,0.0,2,1,0,143450.61,1
706,Germany,Male,36,9,58571.18,2,1,0,40774.01,0
430,Germany,Female,38,8,153058.64,1,1,0,99377.27,0
745,Germany,Male,35,4,98270.34,1,1,0,133617.43,1
747,France,Male,43,1,130788.71,1,0,1,101495.0,1
657,Germany,Male,40,7,99165.84,1,0,1,119333.95,1
639,France,Female,42,4,0.0,2,0,0,167682.37,1
704,France,Male,44,3,0.0,2,0,1,152884.85,0
651,Spain,Male,23,4,115636.05,2,1,0,70400.86,0
706,Germany,Female,44,2,185932.18,2,1,0,65413.41,1
632,Germany,Male,30,2,72549.0,2,0,1,182728.8,0
751,France,Male,42,4,0.0,2,1,1,81442.6,0
767,France,Female,35,2,0.0,2,0,0,144251.38,1
741,France,Male,39,5,0.0,1,0,1,40207.06,0
651,Germany,Male,29,3,121890.06,1,1,0,54530.51,1
601,France,Male,46,2,99786.07,1,1,1,32683.88,1
520,France,Male,34,3,0.0,2,1,1,104703.96,0
626,Germany,Male,27,4,115084.53,2,0,1,26907.43,0
811,France,Male,30,6,0.0,2,1,1,180591.32,1
730,France,Female,32,9,127661.69,1,0,0,60905.51,0
604,Germany,Female,47,4,118907.6,1,0,1,47777.15,1
499,Germany,Female,44,6,77627.33,2,1,0,108222.68,0
754,Spain,Male,40,2,160625.17,1,0,1,3554.63,1
716,Spain,Female,29,8,0.0,2,0,0,78616.92,0
636,France,Female,20,10,124266.86,1,0,0,100566.81,0
470,France,Female,25,8,127974.06,2,1,1,183259.35,0
444,France,Male,43,3,0.0,2,1,1,159131.21,0
809,Spain,Female,48,2,0.0,1,1,0,160976.85,1
850,Germany,Female,30,3,104911.35,2,1,1,42933.26,0
637,France,Male,27,1,0.0,2,1,0,91291.2,1
512,France,Male,43,1,0.0,2,1,1,52471.36,1
774,Spain,Female,43,1,110646.54,1,0,0,108804.28,0
641,France,Male,57,5,0.0,2,1,1,122449.18,0
586,Germany,Male,42,6,126704.49,2,1,0,41682.3,0
611,France,Male,30,9,0.0,2,1,1,148887.69,1
660,Spain,Male,31,1,84560.04,1,1,1,137784.25,1
532,France,Male,43,9,0.0,2,0,0,190573.91,1
557,Germany,Female,38,2,129893.56,1,0,0,102076.03,1
730,Spain,Male,25,5,167385.81,1,1,1,56307.51,1
535,France,Female,27,6,0.0,2,0,1,49775.58,1
773,Germany,Female,36,4,105858.71,1,0,1,4395.45,0
510,Germany,Female,44,4,123070.89,1,1,0,28461.29,1
539,France,Male,39,1,0.0,1,1,1,28184.7,0
690,Spain,Female,48,2,0.0,2,1,1,3149.1,1
821,France,Female,40,1,0.0,2,1,0,194273.12,1
687,Germany,Male,35,1,125141.24,2,1,1,148537.07,0
557,France,Female,46,4,96173.17,2,1,1,116378.31,1
532,Spain,Female,37,5,0.0,2,0,1,6761.84,1
540,Spain,Male,39,2,0.0,2,1,0,81995.92,1
705,France,Female,55,8,0.0,2,1,1,14392.68,0
542,Germany,Female,35,9,127543.11,2,1,0,468.94,1
706,France,Male,38,1,0.0,2,1,0,122379.54,1
765,France,Female,56,1,0.0,1,1,0,13228.93,1
529,France,Male,67,8,103101.56,2,1,1,154002.02,1
714,France,Male,54,7,126113.28,1,1,0,112777.38,1
582,France,Male,41,1,40488.76,1,1,0,128528.83,1
609,Germany,Female,40,10,137389.77,2,1,0,170122.22,1
518,France,Female,28,9,85146.36,1,0,0,2803.89,1
791,Germany,Male,35,5,129828.58,1,1,1,181918.26,1
747,France,Male,42,4,80214.36,1,1,0,115241.96,1
565,France,Female,40,2,0.0,2,1,1,129956.13,0
735,France,Male,34,1,141796.43,1,1,0,45858.49,1
697,France,Female,49,7,195238.29,4,0,1,131083.56,1
813,Germany,Male,27,6,111348.15,1,1,0,46422.46,0
772,France,Male,43,6,0.0,2,1,1,57675.88,1
606,France,Female,71,8,0.0,2,1,1,169741.96,1
667,Germany,Female,42,10,64404.26,2,0,0,26022.37,0
637,Germany,Male,40,9,154309.67,1,1,1,125334.16,1
542,France,Male,67,10,129431.36,1,0,1,21343.74,0
762,Spain,Female,43,5,134204.67,1,1,1,139971.01,1
698,France,Female,39,4,0.0,2,0,1,47455.82,1
850,France,Female,32,8,0.0,2,1,1,55593.8,1
621,France,Female,50,5,0.0,2,1,0,191756.54,1
671,Germany,Female,48,9,116711.06,2,0,0,76373.38,0
775,France,Male,31,9,0.0,2,1,0,169278.51,0
504,Spain,Male,34,0,54980.81,1,1,1,136909.88,0
751,Spain,Female,37,3,99773.85,2,1,0,54865.92,1
691,Germany,Male,30,7,101231.77,2,0,0,156529.44,1
841,Germany,Male,32,2,117070.21,1,1,0,113482.2,0
709,Germany,Male,23,8,73314.04,2,1,0,63446.47,0
673,France,Male,37,2,0.0,1,1,1,13624.02,1
541,France,Male,37,9,212314.03,1,0,1,148814.54,1
661,France,Female,31,3,136067.82,2,1,0,65567.91,1
784,Spain,Female,42,2,109052.04,2,1,0,6409.55,0
742,France,Female,35,2,79126.17,1,1,1,126997.53,0
850,Spain,Female,55,7,0.0,1,0,0,171762.87,1
443,France,Female,35,9,108308.0,1,1,0,129031.19,1
778,Germany,Female,48,3,102290.56,2,1,0,182691.31,0
529,France,Male,39,6,102025.08,2,1,0,12351.01,0
678,Germany,Female,37,2,113383.07,1,1,1,135123.96,1
516,Spain,Female,65,9,102541.1,1,1,0,181490.42,0
469,Spain,Male,35,5,0.0,2,1,0,186490.37,0
786,Spain,Male,40,6,0.0,2,0,0,41248.8,0
703,France,Female,41,6,109941.51,1,1,0,116267.28,0
579,Germany,Male,41,0,141749.68,1,0,1,9201.53,1
565,France,Male,38,5,0.0,2,0,1,80630.32,0
443,France,Male,44,2,0.0,1,1,0,159165.7,0
589,France,Male,37,7,85146.48,2,1,0,86490.09,1
691,France,Female,44,6,134066.1,2,1,1,197572.41,0
711,France,Female,28,8,0.0,2,0,0,105159.89,0
775,Spain,Male,27,4,0.0,1,1,1,40807.26,0
621,France,Male,35,7,87619.29,1,1,0,143.34,0
350,France,Male,51,10,0.0,1,1,1,125823.79,1
668,Spain,Female,30,8,0.0,2,1,0,138465.7,0
633,Spain,Male,27,3,0.0,2,1,0,44008.91,0
697,Germany,Male,43,8,103409.16,1,1,0,66893.28,1
734,Germany,Female,30,7,123040.38,1,1,1,76503.06,1
434,France,Male,41,4,108128.52,1,0,1,56784.11,1
646,Germany,Male,48,8,169023.33,2,1,1,175657.55,1
764,France,Male,30,5,0.0,2,0,1,105155.66,0
727,Spain,Female,41,10,0.0,2,0,1,47468.56,1
724,France,Female,29,6,0.0,2,0,1,64729.51,0
749,Spain,Male,42,9,222267.63,1,0,0,101108.85,1
706,Germany,Female,47,10,144090.42,1,1,0,140938.95,1
728,France,Male,30,10,114835.43,1,0,1,37662.49,0
636,France,Male,44,2,0.0,2,0,0,86414.41,0
634,France,Male,34,3,145030.92,1,1,1,41820.65,1
627,France,Male,43,8,71240.3,1,0,1,127734.16,0
518,France,Male,59,5,138772.15,1,0,1,123872.0,1
687,Spain,Female,29,7,93617.07,1,0,1,113050.92,0
622,Spain,Female,23,8,0.0,2,1,1,131389.39,1
693,Spain,Female,45,4,0.0,2,1,1,26589.56,0
450,Spain,Male,25,9,74237.2,2,0,1,195463.35,0
664,Germany,Female,49,5,127421.78,2,1,0,108876.75,1
663,Spain,Female,28,8,61274.7,2,1,0,136054.45,1
660,France,Male,34,8,106486.66,2,0,1,182262.66,0
579,France,Female,29,10,73194.52,2,1,1,129209.09,1
655,Germany,Female,44,6,146498.76,1,1,0,64853.51,1
683,France,Male,47,1,0.0,2,1,0,148989.15,0
655,France,Female,32,2,0.0,1,1,1,71047.51,1
575,Spain,Female,30,8,0.0,2,1,0,185341.63,1
574,Spain,Male,30,5,120355.0,1,1,0,137793.35,1
795,France,Male,32,2,117265.21,1,1,1,198317.23,1
776,France,Female,43,4,0.0,2,0,1,162137.5,0
707,Spain,Female,52,7,0.0,1,1,0,109688.82,1
705,Germany,Female,37,3,109974.22,1,1,1,36320.87,1
678,Germany,Female,44,2,98009.13,2,0,1,31384.86,0
663,France,Male,34,10,0.0,1,1,1,114083.73,0
748,France,Male,66,8,0.0,1,1,1,163331.65,1
677,Spain,Female,34,10,171671.9,1,1,1,50777.77,0
634,Spain,Male,63,10,0.0,2,1,0,30772.86,1
350,France,Female,60,3,0.0,1,0,0,113796.15,1
727,France,Male,61,0,128213.96,2,1,1,188729.08,1
773,Germany,Male,51,8,116197.65,2,1,1,86701.4,0
675,France,Male,39,1,0.0,2,1,0,153129.22,1
649,Spain,Female,36,6,86607.39,1,0,0,19825.09,0
552,France,Male,29,10,0.0,2,1,0,12186.83,0
761,Germany,Male,62,5,98854.34,1,0,0,86920.97,1
622,France,Male,31,7,0.0,1,1,0,35408.77,0
615,France,Male,59,8,0.0,2,1,1,165576.55,1
681,Germany,Male,31,4,97338.19,2,0,0,48226.76,1
768,France,Male,30,6,0.0,2,1,1,199454.37,0
617,Spain,Male,34,9,0.0,2,1,0,118749.58,1
452,France,Female,33,6,131698.57,2,1,0,151623.91,0
807,Germany,Male,37,10,130110.45,2,0,1,172097.95,0
567,Spain,Male,44,9,0.0,2,1,0,87677.15,0
603,Spain,Male,24,1,165149.13,2,1,0,21858.28,1
617,Spain,Female,37,9,101707.8,1,1,0,123866.28,0
701,France,Female,34,3,105588.66,1,0,1,74694.41,1
820,Germany,Male,39,9,111336.89,1,1,0,16770.31,1
438,France,Male,60,7,78391.17,1,0,1,49424.6,0
600,Spain,Female,27,6,0.0,2,1,1,172031.22,0
782,France,Male,34,9,0.0,1,1,0,183021.06,1
638,Germany,Female,41,9,144326.09,1,1,0,73979.85,1
850,Germany,Male,27,1,101278.25,2,1,1,26265.18,1
741,Germany,Female,19,8,108711.57,2,1,0,24857.25,0
689,Spain,Male,73,1,108555.07,1,0,1,167969.15,1
743,Germany,Female,35,1,146781.24,1,1,0,189307.7,1
493,France,Female,36,2,0.0,2,0,1,99770.3,0
416,Spain,Male,35,8,0.0,1,0,0,119712.78,0
725,France,Female,25,9,0.0,2,1,1,168607.74,0
497,France,Male,34,2,0.0,2,1,1,83087.13,1
537,Germany,Male,66,8,103291.25,2,1,1,130664.79,1
706,Spain,Female,29,1,209490.21,1,1,1,133267.69,1
651,Spain,Male,38,2,0.0,3,1,0,67029.82,1
720,France,Male,33,2,0.0,2,0,1,141031.08,1
797,France,Male,45,8,0.0,1,0,0,125110.02,0
543,Spain,Male,23,5,0.0,2,1,0,117832.39,1
454,France,Male,34,4,0.0,2,1,0,198817.72,0
691,France,Male,37,9,149405.18,1,1,1,146411.6,0
510,France,Female,52,6,191665.21,1,1,1,131312.56,1
792,Spain,Female,40,7,0.0,1,1,0,141652.2,0
721,France,Male,41,6,135071.12,1,1,1,64477.25,1
765,France,Male,41,2,0.0,2,0,1,191215.61,0
850,Spain,Male,39,8,0.0,2,1,1,37090.44,1
681,Germany,Male,38,6,181804.34,2,1,1,57517.71,1
586,France,Female,60,3,47020.65,2,0,1,63241.21,1
753,France,Female,36,7,128518.98,1,1,1,44567.83,1
593,Germany,Female,38,5,142658.04,2,0,1,135337.11,1
674,France,Female,21,9,120150.39,2,1,1,33964.03,1
610,France,Female,35,7,81905.95,1,1,1,61623.19,0
652,France,Male,26,3,137998.2,2,0,1,168989.77,1
850,Germany,Female,26,8,123126.29,1,1,0,74425.41,1
740,France,Female,51,4,0.0,2,1,1,178929.84,0
637,Germany,Male,43,1,135645.29,2,0,1,101382.86,1
685,Spain,Male,31,7,122449.31,2,1,1,180769.55,0
558,Spain,Male,40,4,161766.87,1,0,0,92378.54,0
677,France,Female,37,3,0.0,2,1,1,38252.25,0
592,Germany,Male,36,10,123187.51,1,0,1,146111.35,1
652,Germany,Male,36,9,150956.71,1,0,0,72350.17,0
662,Spain,Female,42,6,105021.28,1,1,0,48242.38,1
543,France,Male,64,4,0.0,2,1,1,148305.82,0
675,Spain,Female,50,1,133204.91,1,0,1,8270.06,1
643,Spain,Female,35,6,0.0,2,1,1,41549.64,0
611,Germany,Female,49,9,115488.52,2,1,1,138656.81,1
412,France,Male,29,5,0.0,2,0,0,12510.53,0
638,Spain,Male,41,7,0.0,2,1,0,43889.41,1
824,Spain,Female,38,3,0.0,2,1,0,192800.25,0
683,France,Female,40,1,0.0,2,0,0,75762.0,0
562,Germany,Female,39,6,130565.02,1,1,0,9854.72,1
599,France,Female,41,2,91328.71,1,1,0,115724.78,0
753,France,Male,35,4,0.0,2,1,1,106303.4,1
594,France,Male,50,7,81310.34,1,1,1,183868.01,1
657,France,Male,34,3,107136.6,1,1,0,153895.46,1
716,Spain,Male,34,9,0.0,1,1,1,66695.71,1
850,France,Male,43,7,0.0,2,1,1,173851.11,1
664,France,Male,46,2,0.0,1,1,1,177423.02,1
558,France,Male,33,0,108477.49,1,1,1,109096.71,1
606,Germany,Male,40,1,144757.97,2,1,1,166656.18,1
776,Spain,Male,33,2,0.0,2,1,1,176921.0,0
557,Spain,Male,36,1,113110.26,1,1,0,98413.1,0
614,France,Female,27,9,106414.57,2,0,0,77500.81,0
620,Spain,Male,42,4,106920.91,1,0,1,119747.08,0
695,Spain,Male,35,7,0.0,2,1,0,160387.98,0
729,Germany,Female,39,1,131513.26,1,1,1,193715.0,0
571,France,Female,53,2,0.0,2,1,0,28045.77,1
457,France,Male,40,10,134320.23,2,1,0,150757.35,0
559,France,Female,29,3,79715.36,1,1,0,82252.28,0
664,France,Female,38,4,74306.19,2,1,0,154395.56,0
500,Spain,Female,50,5,0.0,4,1,1,83866.35,1
782,Germany,Male,42,7,126428.38,1,1,0,39830.1,0
708,Spain,Male,38,8,99640.89,1,1,0,12429.22,0
681,France,Male,43,3,66338.68,1,1,1,18772.5,1
674,Spain,Female,39,6,0.0,2,1,1,9574.83,0
697,Spain,Male,43,10,128226.37,1,0,0,188486.94,0
774,France,Female,26,5,0.0,2,1,1,64716.08,0
624,France,Male,36,6,0.0,2,0,0,84749.96,0
747,Spain,Male,37,1,0.0,2,0,1,180551.76,0
715,France,Female,32,10,0.0,2,1,0,60907.49,0
808,France,Male,24,4,122168.65,1,1,0,174107.04,1
678,France,Female,43,7,178074.33,1,0,0,110405.9,0
813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1
687,Spain,Male,38,8,69434.4,2,1,1,66580.13,1
832,France,Female,29,5,0.0,2,1,0,178779.52,0
668,France,Male,72,2,0.0,2,1,1,70783.61,0
526,Germany,Male,34,3,122726.56,1,1,1,46772.36,0
457,France,Female,38,7,164496.99,1,1,1,163327.27,0
649,Spain,Female,38,8,0.0,1,1,0,103760.53,0
669,France,Female,41,0,150219.41,2,0,0,107839.03,0
668,France,Male,42,8,187534.79,1,1,1,32900.41,1
466,France,Female,30,3,0.0,1,1,0,193984.6,0
685,France,Male,30,2,0.0,2,1,1,140889.32,1
610,France,Male,34,0,103108.17,1,0,0,125646.82,0
582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0
702,Germany,Male,36,9,90560.48,2,1,0,174268.87,0
556,Spain,Male,46,3,131764.96,1,1,1,108500.66,1
812,Spain,Female,24,1,92476.88,1,0,0,83247.14,0
645,Germany,Male,47,9,152076.93,1,1,0,121840.2,1
809,France,Male,43,2,0.0,2,1,1,132908.07,0
560,France,Male,49,4,0.0,1,1,1,100075.1,1
744,France,Male,29,1,43504.42,1,1,1,119327.75,1
731,Spain,Female,39,2,0.0,2,1,0,136737.13,1
471,Spain,Female,28,5,0.0,2,1,1,22356.97,1
686,Germany,Female,38,2,93569.86,3,0,0,10137.34,1
668,Spain,Male,45,4,102486.21,2,1,1,158379.25,0
575,France,Male,36,1,0.0,1,0,1,94570.56,1
435,Germany,Male,37,8,114346.3,1,0,1,980.93,1
743,France,Male,23,3,110203.77,1,1,0,95583.45,0
580,France,Female,39,9,128362.59,1,1,0,86044.98,1
599,Germany,Female,49,10,143888.22,2,1,1,166236.38,1
534,Spain,Male,34,5,170600.78,1,0,1,5240.53,0
680,France,Female,32,5,0.0,1,1,1,150684.23,0
631,Spain,Female,46,10,0.0,2,1,1,129508.96,0
485,France,Female,39,2,75339.64,1,1,1,70665.16,0
699,France,Female,40,8,122038.34,1,1,0,102085.35,0
712,France,Male,34,1,0.0,2,1,1,195052.12,1
603,France,Male,51,8,186825.57,1,1,0,93739.71,1
850,France,Male,40,6,124788.18,1,1,0,65612.12,0
584,France,Female,41,3,0.0,2,1,1,160095.48,1
604,France,Female,71,2,0.0,2,1,1,49506.82,0
586,France,Male,51,2,138553.57,1,1,1,92406.22,0
467,Spain,Male,39,5,0.0,2,1,1,7415.96,0
520,France,Male,35,9,105387.89,1,1,1,25059.06,1
683,Spain,Male,40,4,95053.1,1,1,1,116816.54,1
557,France,Male,36,3,0.0,1,0,1,144078.02,1
613,Spain,Female,32,0,0.0,2,0,1,126675.62,1
786,France,Male,34,3,137361.96,1,0,0,183682.09,0
593,Spain,Male,32,10,158537.42,1,1,0,166850.57,1
670,Spain,Female,29,9,0.0,2,1,0,27359.19,0
657,Germany,Female,48,5,143595.87,1,0,0,101314.65,1
718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0
623,France,Female,24,7,148167.83,2,1,1,109470.34,0
496,France,Male,31,5,0.0,2,1,0,93713.13,0
429,France,Female,39,6,48023.83,1,1,0,74870.99,1
606,France,Male,36,1,155655.46,1,1,1,192387.51,1
499,France,Female,46,6,0.0,2,1,0,73457.55,0
642,France,Male,62,7,0.0,2,1,1,61120.75,1
641,France,Female,52,4,0.0,1,1,0,90964.54,1
673,France,Male,32,8,121240.76,1,1,0,116969.73,0
570,France,Female,36,3,0.0,2,1,0,92118.75,0
472,France,Female,37,1,0.0,2,1,1,48357.9,1
550,Germany,Male,35,9,129847.75,2,1,0,197325.4,0
625,Germany,Female,55,8,118772.71,4,0,0,135853.62,1
516,France,Male,46,2,0.0,2,1,1,169122.54,1
682,Germany,Male,32,2,105163.88,2,1,1,164170.46,0
620,France,Male,28,8,0.0,2,1,1,199909.32,1
626,France,Female,39,0,0.0,2,1,1,83295.09,0
623,France,Female,29,1,0.0,2,0,0,39382.06,0
569,France,Female,35,4,93934.63,1,1,0,184748.23,0
724,France,Female,69,5,117866.92,1,1,1,62280.91,1
678,France,Female,55,5,0.0,1,0,1,196794.11,1
713,Spain,Female,26,4,122857.46,2,1,0,144682.17,1
631,France,Male,32,10,0.0,2,0,1,196342.66,0
846,France,Female,37,6,127103.97,1,1,1,41516.44,1
660,France,Female,43,1,0.0,1,0,1,112026.1,1
567,France,Male,54,9,96402.96,1,0,0,52035.29,1
731,France,Male,31,1,132512.26,1,1,1,185466.85,1
693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0
772,France,Male,34,9,0.0,2,1,0,170980.86,0
