credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary
560,France,Female,44,5,143244.97,1,1,0,98661.27
651,France,Male,28,10,79562.98,1,1,1,74687.37
682,France,Male,69,6,0.0,2,0,1,149604.18
808,France,Male,41,0,0.0,1,1,1,79888.78
644,Spain,Male,26,8,96659.64,2,1,1,138775.69
688,France,Male,29,1,0.0,2,1,0,154695.57
617,France,Female,26,2,165947.99,2,0,1,168834.38
738,France,Male,33,4,92676.3,1,1,0,105817.63
663,France,Male,45,5,83195.12,1,1,1,48682.1
515,France,Male,48,5,129387.94,1,0,1,147955.91
845,France,Female,28,9,0.0,2,1,1,56185.98
639,Spain,Male,38,9,130233.14,1,1,1,81861.1
557,France,Female,32,3,123502.53,1,1,1,69826.8
543,Germany,Male,37,8,140894.06,2,1,1,118059.19
585,Germany,Male,44,7,163867.86,1,1,1,112333.22
610,France,Female,27,2,0.0,2,1,0,14546.76
727,Germany,Female,18,2,93816.7,2,1,0,126172.11
540,Spain,Female,40,8,0.0,2,1,0,3560.0
418,France,Male,35,7,0.0,2,1,1,88878.15
660,France,Female,32,0,114668.89,1,1,0,84605.0
850,Germany,Male,38,5,146756.68,1,1,0,78268.61
618,France,Female,46,6,150213.71,1,1,0,120668.46
642,Germany,Male,18,5,111183.53,2,0,1,10063.75
850,France,Female,40,9,99816.46,1,1,1,163989.66
739,France,Male,34,9,0.0,1,1,0,60584.33
508,France,Female,41,5,0.0,2,1,1,94170.84
667,France,Male,41,6,0.0,2,0,0,167181.77
741,France,Female,60,5,0.0,1,1,1,38914.51
592,France,Male,29,7,0.0,2,1,1,91196.67
651,Germany,Female,45,6,86714.06,1,1,0,85869.89
773,Spain,Male,52,2,0.0,2,1,0,57337.79
850,Spain,Male,41,8,132838.07,1,1,1,175347.28
550,Germany,Female,42,10,128707.31,1,1,0,63092.65
783,France,Male,40,6,0.0,2,1,0,109742.55
777,France,Male,29,2,0.0,2,1,0,124489.88
659,France,Male,29,6,123192.12,1,1,1,56971.41
727,Germany,Male,46,3,115248.11,4,1,0,130752.01
603,France,Male,38,8,59360.77,1,1,1,191457.06
644,Spain,Male,37,9,0.0,2,1,1,96442.86
647,France,Female,35,6,112668.7,1,0,1,122584.29
648,Germany,Female,37,7,138503.51,2,1,0,57215.85
721,Spain,Male,57,1,0.0,1,1,1,195940.96
524,France,Male,29,7,0.0,2,1,1,105448.74
626,France,Female,34,3,0.0,2,1,1,37870.29
569,France,Male,43,7,0.0,2,1,0,52534.81
578,Spain,Male,36,1,157267.95,2,1,0,141533.19
769,France,Female,40,9,133871.05,1,1,1,50568.02
694,Germany,Male,31,4,141989.27,2,1,0,26116.82
664,France,Female,41,5,0.0,1,1,1,152054.33
646,France,Male,38,7,0.0,2,1,0,1528.4
779,France,Female,29,3,46388.16,3,1,0,127939.26
782,Germany,Female,72,5,148666.99,1,1,0,2605.65
769,Germany,Male,34,7,115101.5,1,0,0,57841.89
655,Germany,Male,67,6,148363.38,1,1,1,186995.17
623,Spain,Male,46,4,0.0,1,1,0,5549.11
705,Spain,Female,39,8,144102.32,1,1,1,11682.36
686,France,Male,41,5,128876.71,3,1,1,106939.34
678,Germany,Male,36,6,118448.15,2,1,0,53172.02
738,France,Male,39,5,0.0,2,1,1,114388.98
703,France,Male,28,9,0.0,2,0,1,2151.17
554,Spain,Male,42,1,0.0,2,0,1,183492.9
582,France,Female,38,9,135979.01,4,1,1,76582.95
644,France,Male,37,6,117271.8,2,1,0,104217.96
724,France,Male,29,4,0.0,1,1,0,8982.75
593,France,Male,33,1,0.0,2,0,0,9984.4
710,Spain,Female,30,10,0.0,2,1,0,19500.1
631,France,Male,35,8,129205.49,1,1,1,79146.36
739,Spain,Female,41,8,0.0,1,1,0,191694.77
644,Spain,Male,18,7,0.0,1,0,1,59645.24
652,Germany,Male,35,7,104015.54,2,1,1,55207.88
554,Spain,Male,37,3,0.0,2,1,0,166177.3
483,France,Female,30,9,0.0,2,0,0,136356.97
669,Germany,Female,42,1,103873.39,1,1,0,148611.52
841,Germany,Female,52,3,112383.03,1,1,0,85516.37
662,France,Male,34,2,117731.79,2,0,1,55120.79
821,Germany,Male,45,0,135827.33,2,1,1,131778.58
783,France,Male,38,9,114135.17,1,1,0,153269.98
850,France,Female,28,9,0.0,2,1,1,164864.67
559,France,Male,62,6,118756.62,1,1,1,20367.68
602,Spain,Male,34,8,98382.72,1,1,0,39542.0
563,Germany,Male,41,2,100520.92,1,1,1,19412.8
695,Spain,Female,35,7,79858.13,2,1,1,127977.66
546,France,Female,20,6,0.0,1,0,1,20508.85
719,Germany,Female,76,10,95052.29,1,1,0,176244.87
539,Germany,Male,42,1,177728.55,1,1,0,105013.63
632,France,Male,71,3,83116.68,1,1,1,27597.76
772,Germany,Male,34,7,111565.91,1,1,1,121073.23
708,Spain,Male,40,8,83015.71,1,1,0,101089.76
668,Germany,Female,28,1,124511.01,1,0,0,114258.18
738,France,Female,67,1,130652.52,1,0,1,22762.23
785,France,Male,55,5,0.0,2,1,1,7008.65
597,France,Male,61,5,0.0,2,1,1,81299.17
531,France,Male,37,7,121854.45,1,1,0,147521.35
509,France,Male,26,10,0.0,2,1,1,6177.83
508,France,Male,35,1,86893.28,1,0,0,59374.82
749,Germany,Female,32,7,79523.13,1,0,1,157648.12
621,Germany,Female,55,7,131033.76,1,0,1,75685.59
659,France,Female,33,7,89939.62,1,1,0,136540.09
634,Germany,Female,59,3,95727.05,1,0,0,97939.4
675,France,Male,39,7,0.0,2,0,1,36267.21
770,France,Male,31,3,155047.56,2,1,1,186064.34
736,France,Female,29,9,0.0,2,0,0,176152.7
524,France,Male,44,10,118569.03,2,0,0,82117.2
674,France,Male,28,5,0.0,1,1,1,151925.25
700,Spain,Male,44,9,0.0,2,1,0,142287.65
741,France,Female,35,1,0.0,2,1,0,36557.55
455,France,Male,40,1,0.0,3,0,1,129975.34
608,Spain,Male,37,2,130461.02,1,1,0,21967.15
776,France,Male,36,1,0.0,2,1,0,53477.76
635,France,Male,33,1,0.0,3,0,0,178067.33
746,France,Female,37,4,0.0,2,0,1,171039.56
692,Spain,Female,47,3,0.0,2,1,0,150802.41
683,Spain,Male,35,9,61172.04,1,0,0,82951.12
591,Germany,Female,35,2,90194.34,2,1,0,57064.57
581,France,Female,24,3,95508.2,1,1,1,45755.0
684,Germany,Male,35,3,99967.76,1,1,1,176882.08
561,Spain,Male,37,4,101470.29,1,0,1,88838.14
718,Germany,Female,33,4,70541.06,1,0,0,88592.8
590,France,Male,31,8,112211.61,1,1,0,26261.42
573,France,Female,47,8,154543.98,1,1,0,29586.73
350,France,Female,40,0,111098.85,1,1,1,172321.21
504,Germany,Female,44,0,131873.07,2,1,1,158036.72
813,Spain,Male,27,1,137275.36,1,0,1,115733.16
641,Spain,Male,31,3,153316.14,1,1,0,59927.99
662,France,Female,22,9,0.0,2,1,1,44377.65
497,Spain,Male,44,2,121250.04,1,0,1,79691.4
716,France,Male,31,8,109578.04,2,1,1,51503.51
526,France,Female,37,5,53573.18,1,1,0,62830.97
760,Germany,Female,34,6,58003.41,1,1,0,90346.1
669,France,Female,31,6,113000.66,1,1,0,40467.82
655,France,Male,27,10,0.0,2,1,0,51620.94
547,France,Female,49,2,0.0,1,0,0,65466.93
648,Germany,Female,40,5,139973.65,1,1,1,667.66
790,France,Female,31,2,151290.16,1,1,1,172437.12
744,Germany,Female,50,1,121498.11,2,0,1,106061.47
761,Spain,Female,32,4,103515.39,2,1,1,177622.38
750,France,Female,35,3,0.0,1,1,0,191520.5
680,France,Male,34,9,0.0,2,1,1,95686.6
704,Spain,Male,38,6,106687.76,1,1,0,173776.5
521,France,Female,41,2,0.0,2,1,1,113089.43
452,France,Female,35,8,0.0,2,1,1,149614.81
695,France,Female,31,5,106089.2,1,0,0,99537.68
850,Spain,Male,71,10,69608.14,1,1,0,97893.4
625,France,Male,31,5,0.0,2,0,1,90.07
608,Germany,Female,40,7,96202.32,1,0,0,161154.85
715,France,Female,38,0,0.0,2,1,1,332.81
834,Spain,Male,33,5,0.0,2,1,0,66285.18
469,France,Male,33,1,127818.52,1,1,0,163477.22
480,France,Female,40,7,0.0,1,1,0,170332.67
527,Germany,Male,58,3,137318.42,1,1,1,126144.96
834,Spain,Male,34,5,0.0,2,0,0,53437.1
583,France,Female,40,4,55776.39,2,1,0,26920.43
696,Germany,Male,32,4,84421.62,1,0,1,52314.71
606,France,Male,32,5,83161.65,1,1,1,116885.59
713,France,Female,39,10,0.0,2,1,1,126263.97
821,Germany,Male,42,3,87807.29,2,1,1,64613.81
550,France,Female,30,4,0.0,2,1,0,89216.29
675,France,Female,39,6,0.0,2,0,0,83419.15
748,Spain,Male,39,3,0.0,2,1,1,123998.52
606,Germany,Male,40,9,95293.86,2,0,1,96985.58
726,Germany,Male,30,7,92847.59,1,1,0,146154.06
547,France,Male,30,6,0.0,2,1,1,18471.86
758,Spain,Male,35,5,0.0,2,1,0,95009.6
596,France,Male,37,2,0.0,1,0,1,121175.86
720,Spain,Male,34,3,0.0,2,1,1,77047.78
674,France,Male,37,3,0.0,1,1,0,158049.9
756,France,Female,32,4,0.0,2,1,0,147040.25
649,Germany,Male,78,4,68345.86,2,1,1,142566.75
613,Germany,Male,28,7,76656.4,2,1,1,185483.24
643,France,Male,62,9,0.0,2,0,0,155870.82
600,France,Male,31,8,0.0,2,1,1,121555.51
735,Spain,Male,39,1,60374.98,1,1,0,40223.74
585,France,Female,34,1,0.0,1,1,1,75503.6
724,Germany,Male,33,4,88046.88,1,0,1,186942.49
635,Spain,Male,29,2,0.0,2,0,0,117173.8
472,France,Male,19,9,0.0,2,1,0,3453.4
590,France,Male,36,1,0.0,2,1,0,48876.84
651,Spain,Female,63,8,129968.67,1,1,1,11830.53
686,Germany,Female,39,4,157731.6,2,1,0,162820.6
606,France,Male,32,6,0.0,2,0,1,36540.63
781,France,Male,33,3,89276.48,1,1,0,6959.0
593,France,Male,45,4,138825.19,1,0,0,10828.78
793,France,Male,63,4,103729.79,2,1,1,80272.06
791,France,Female,31,10,75499.24,1,1,0,22184.14
850,France,Male,68,5,169445.4,1,1,1,186335.07
698,France,Female,57,9,111359.55,2,1,0,105715.01
846,France,Female,34,10,142388.61,2,0,1,68393.64
765,France,Male,42,4,123311.39,2,1,1,82868.34
574,Spain,Male,52,7,115532.52,1,1,0,196257.67
617,Germany,Female,51,10,167273.71,1,0,0,93439.75
581,France,Male,25,5,77886.53,2,1,0,150319.49
710,Germany,Male,37,6,135795.63,1,0,1,46523.6
550,France,Male,32,8,97514.07,1,1,1,199138.84
533,Germany,Male,51,6,127545.56,2,0,0,79559.02
779,France,Male,49,9,106160.37,1,0,0,116893.87
763,France,Female,23,2,0.0,2,1,0,153983.99
563,Spain,Female,36,4,143680.47,2,1,1,63531.19
678,Spain,Male,38,3,124483.53,1,1,0,126253.31
644,Spain,Female,31,5,86006.3,1,1,1,73922.95
682,Germany,Female,43,7,111094.05,2,1,1,64679.3
625,France,Male,22,9,0.0,2,1,0,157072.91
733,Spain,Male,36,1,0.0,2,0,1,108377.82
512,France,Female,30,6,0.0,2,1,0,88827.31
642,France,Female,41,7,115171.71,1,1,1,37674.47
737,Germany,Female,22,10,111543.26,2,0,0,106327.85
575,France,Female,57,8,137936.94,1,1,1,84475.13
543,Germany,Female,37,3,122304.65,2,0,0,33998.7
521,Germany,Male,41,8,120586.54,1,0,1,20491.15
637,France,Male,32,3,0.0,2,1,1,197827.06
714,France,Male,40,9,46520.69,1,1,1,96687.25
726,Spain,Female,56,2,105473.74,1,1,1,46044.7
680,Spain,Female,34,7,0.0,2,1,0,98949.85
812,Germany,Male,39,5,115730.71,3,1,1,185599.34
757,Spain,Male,30,3,145396.49,1,0,1,198341.15
710,Spain,Male,62,3,131078.42,2,1,0,119348.76
516,Germany,Female,47,9,128298.74,1,0,0,149614.17
803,France,Female,40,6,165526.71,1,1,0,12328.08
560,France,Female,38,5,83714.41,1,1,1,33245.97
679,France,Female,36,3,0.0,2,1,1,2243.41
526,France,Male,32,7,125540.05,1,0,0,86786.41
485,France,Male,41,2,100254.76,2,1,1,12706.67
625,France,Female,36,3,0.0,2,1,0,41295.1
773,Spain,Male,43,7,138150.57,1,1,1,177357.16
530,France,Female,45,1,0.0,1,0,1,190663.89
616,Germany,Female,43,7,95984.21,1,0,1,115262.54
651,France,Male,23,10,0.0,2,1,1,170099.23
586,Germany,Male,38,2,136858.42,1,0,1,189143.94
607,Germany,Male,29,7,102609.0,1,1,0,163257.44
724,Spain,Male,39,3,0.0,2,0,1,95562.81
733,France,Male,64,3,0.0,2,1,1,75272.63
667,Germany,Male,70,3,77356.92,2,1,1,20881.96
700,France,Female,32,8,110923.15,2,1,1,161845.81
659,Spain,Male,78,2,151675.65,1,0,1,49978.67
710,Spain,Male,22,8,0.0,3,1,0,107292.91
760,France,Male,37,7,0.0,1,0,0,32863.24
677,France,Female,25,3,0.0,2,1,0,179608.96
798,Germany,Female,29,8,80204.11,2,1,0,70223.22
758,France,Male,35,7,0.0,2,1,0,77951.84
715,France,Male,45,4,0.0,2,1,1,55043.93
752,Germany,Male,32,9,115587.49,2,0,1,101677.46
586,Germany,Male,46,8,106968.96,1,1,1,79366.98
818,France,Male,36,4,0.0,2,1,1,8037.03
490,Germany,Female,41,0,139659.04,1,1,1,176254.12
610,Germany,Female,69,5,86038.21,3,0,0,192743.06
627,Germany,Male,24,5,102773.2,2,1,0,56793.02
533,France,Female,35,8,0.0,2,1,1,187900.12
708,France,Female,51,8,70754.18,1,1,1,92920.04
681,France,Male,59,4,122781.51,1,0,1,140166.95
690,France,Male,21,8,0.0,2,1,1,155782.89
656,Germany,Male,68,7,153545.11,1,1,1,186574.68
673,Spain,Male,40,1,121629.22,1,1,1,3258.6
806,Germany,Male,36,8,167983.17,2,1,1,106714.28
648,Spain,Female,43,7,81153.82,1,1,1,144532.85
501,France,Male,35,6,99760.84,1,1,1,13591.52
556,Germany,Female,43,4,125890.72,1,1,1,74854.97
627,France,Female,27,2,0.0,2,1,0,125451.01
652,France,Male,31,2,119148.55,1,0,0,149740.22
807,Germany,Female,60,1,72948.58,2,1,1,17355.36
708,Germany,Male,21,8,133974.36,2,1,0,50294.09
619,France,Male,27,1,154483.98,1,1,0,156394.74
601,France,Male,40,10,98627.13,2,0,0,77977.69
445,France,Male,64,2,136770.67,1,0,1,43678.06
800,Germany,Male,39,4,95252.72,1,1,0,13906.34
554,France,Male,33,3,117413.95,1,1,1,12766.74
714,Germany,Male,54,4,137986.58,2,0,1,51308.54
656,France,Male,44,10,143571.52,1,0,0,127444.14
520,France,Male,49,5,121197.64,1,1,0,72577.33
480,Spain,Male,39,5,121626.9,1,1,1,82438.13
660,Germany,Male,30,1,84440.1,2,1,1,60485.98
532,France,Male,36,4,0.0,2,1,1,132798.78
679,France,Male,42,1,0.0,2,0,0,71823.15
780,France,Female,26,3,140356.7,1,1,0,117144.15
747,France,Male,29,7,0.0,2,1,1,141706.43
705,France,Female,39,3,92224.56,1,1,1,54517.25
732,France,Female,43,9,0.0,2,1,0,183147.17
515,Spain,Male,40,10,121355.99,1,1,0,138360.29
816,Germany,Female,40,9,109003.26,1,1,1,79580.56
641,France,Female,48,3,147341.43,1,1,1,157458.61
509,France,Male,18,7,102983.91,1,1,0,171770.58
601,Germany,Female,49,4,96252.98,2,1,0,104263.82
527,France,Male,39,4,0.0,2,1,0,167183.07
455,France,Female,27,5,155879.09,2,0,0,70774.97
803,Germany,Male,34,4,142929.16,2,1,1,114869.56
553,France,Male,32,7,64082.09,1,0,1,109159.58
724,France,Female,28,5,0.0,1,1,0,59351.68
610,France,Female,45,1,0.0,2,1,1,199657.46
559,Spain,Female,39,2,0.0,2,1,1,121151.1
825,Germany,Female,35,6,118336.95,1,1,0,26342.33
819,Spain,Female,28,8,168253.21,1,1,1,102799.14
772,Germany,Female,42,0,101979.16,1,1,0,90928.48
685,Spain,Male,23,5,164902.43,1,0,0,141152.28
506,France,Male,43,2,0.0,2,1,0,105568.6
642,Germany,Male,22,10,111812.52,2,1,1,183045.46
627,Spain,Male,40,10,0.0,2,1,1,194792.42
600,Germany,Male,30,2,119755.0,1,1,1,21852.91
653,France,Male,46,0,119556.1,1,1,0,78250.13
762,Spain,Female,35,3,119349.69,3,1,1,47114.18
569,Spain,Female,30,3,139528.23,1,1,1,33230.37
756,France,Male,40,1,94773.11,1,1,0,114279.63
673,France,Male,31,1,108345.22,1,0,1,38802.03
637,France,Female,36,9,166939.88,1,1,1,72504.76
644,France,Male,33,7,174571.36,1,0,1,43943.09
658,Spain,Male,35,9,71829.34,1,1,1,68141.92
649,France,Female,36,8,0.0,2,0,1,109179.89
603,France,Female,39,9,76769.68,1,0,0,48224.72
820,France,Female,39,1,104614.29,1,1,0,61538.43
712,Spain,Male,27,10,0.0,1,1,0,94544.88
645,Germany,Female,31,1,128927.93,1,1,1,2850.01
705,Germany,Female,31,9,110941.93,2,1,0,163484.8
590,Spain,Female,29,10,99250.08,1,1,1,129629.41
631,France,Male,36,1,0.0,2,0,0,133141.34
604,France,Male,34,7,0.0,2,1,1,188078.55
643,Spain,Male,48,8,0.0,2,1,0,174729.3
690,Spain,Female,30,5,0.0,2,0,1,78700.03
558,France,Male,31,7,0.0,1,1,0,198269.08
637,Germany,Male,51,1,104682.83,1,1,0,55266.96
648,Germany,Female,45,5,118886.55,1,0,0,51636.7
652,Spain,Male,28,8,156823.7,2,1,0,198251.52
808,Germany,Male,39,3,124216.93,1,0,1,171442.36
551,France,Female,26,2,144258.52,1,1,0,49778.79
711,Germany,Male,26,9,128793.63,1,1,0,19262.05
467,Germany,Male,28,10,126315.26,1,1,0,32349.29
789,Spain,Female,40,4,0.0,2,1,0,137402.27
602,Spain,Male,33,5,0.0,2,0,1,64038.34
576,France,Male,39,1,0.0,2,1,1,68814.23
584,France,Male,38,1,115341.55,1,0,1,173632.92
593,France,Male,32,6,99162.29,1,1,0,128384.11
705,Germany,Female,48,1,156848.13,2,1,1,99475.95
595,Germany,Female,64,2,105736.32,1,1,1,89935.73
699,Germany,Female,41,1,200117.76,2,1,0,94142.35
516,France,Female,46,6,62212.29,1,0,1,171681.86
838,France,Male,31,2,0.0,2,1,0,8222.96
587,France,Male,39,10,0.0,2,1,1,170409.45
750,France,Male,38,5,151532.4,1,1,1,46555.15
581,Germany,Male,39,1,121523.51,1,0,0,161655.55
484,France,Male,41,5,0.0,1,1,1,74267.35
576,Spain,Male,26,8,0.0,2,0,1,34101.06
567,Germany,Female,46,1,68238.51,2,1,1,109572.58
638,Spain,Male,30,9,136808.53,2,1,1,106642.97
646,Germany,Male,24,0,92398.08,1,1,1,18897.29
658,France,Female,40,5,143566.12,1,1,1,189607.71
590,Spain,Female,38,9,0.0,2,1,1,148750.16
546,Spain,Male,25,7,127728.24,2,1,1,105279.74
603,France,Female,34,9,0.0,2,1,0,167916.35
619,Spain,Female,38,10,119658.49,1,1,1,8646.58
678,France,Female,34,6,0.0,2,1,1,124592.84
459,France,Male,26,4,149879.66,1,0,0,50016.17
671,Germany,Male,28,8,119859.52,2,1,0,125422.66
501,Spain,Male,43,6,104533.24,1,0,0,81123.59
719,Spain,Male,37,10,145382.61,1,1,0,80408.59
681,Spain,Female,37,6,121231.39,1,1,1,146366.08
706,Spain,Male,24,2,141078.57,1,1,1,24402.87
763,Germany,Female,32,1,108465.65,2,1,0,60552.44
716,France,Male,39,1,70657.61,2,1,1,76476.05
507,Germany,Male,40,3,120105.43,1,1,0,92075.01
678,Germany,Male,55,4,129646.91,1,1,1,184125.1
775,France,Female,30,10,191091.74,2,1,1,96170.38
544,France,Male,38,8,0.0,1,1,1,98208.62
756,France,Male,27,8,0.0,2,1,1,157932.75
757,Germany,Female,43,5,131433.33,2,1,1,3497.43
742,Germany,Male,33,1,137937.95,1,1,1,51387.1
591,France,Male,49,3,0.0,2,1,0,50123.44
667,France,Male,24,4,0.0,2,0,0,180329.83
787,France,Male,32,4,0.0,2,1,1,13238.93
718,France,Female,43,0,93143.39,1,1,0,167554.86
521,France,Male,38,6,0.0,2,1,0,51454.06
607,Spain,Male,40,1,112544.45,1,1,1,19842.22
633,France,Female,34,3,123034.43,2,1,1,38315.04
588,Spain,Male,37,2,0.0,2,0,1,187816.59
724,Germany,Female,33,9,119278.44,1,1,1,197148.24
720,France,Male,44,4,0.0,2,1,0,163471.01
521,France,Male,39,7,0.0,2,0,1,653.58
620,Spain,Male,36,7,169312.72,1,1,0,45414.09
505,Germany,Female,33,3,106506.77,3,1,0,45445.78
728,Spain,Female,43,8,128412.61,1,0,1,139024.31
486,Germany,Male,62,9,118356.89,2,1,0,168034.83
584,Germany,Male,42,3,137479.13,1,1,0,25669.1
687,Spain,Female,40,1,0.0,2,1,0,8207.36
771,France,Male,50,3,105229.72,1,1,1,16281.68
678,France,Male,41,2,148088.11,1,1,0,14083.12
751,France,Female,48,4,0.0,1,0,1,30165.06
670,France,Male,33,8,126679.69,1,1,1,39451.09
675,Spain,Male,31,2,90826.27,2,1,0,60270.87
684,Spain,Male,24,8,143582.89,1,1,1,22527.27
637,France,Female,21,10,125712.2,1,0,0,175072.47
760,Spain,Female,32,2,0.0,1,1,1,114565.35
662,Spain,Male,37,4,155187.3,1,1,0,48930.8
680,France,Male,49,10,0.0,2,1,0,187008.45
604,Spain,Male,40,5,155455.43,1,0,1,113581.85
764,France,Female,40,9,100480.53,1,1,0,124095.69
521,France,Female,77,6,0.0,2,1,1,49054.1
684,Germany,Female,56,3,127585.98,3,1,1,80593.49
795,France,Female,40,2,101891.1,1,1,1,183044.86
678,Spain,Female,61,8,0.0,2,1,1,159938.82
589,France,Male,38,4,0.0,1,1,0,95483.48
660,Spain,Female,28,3,128929.88,1,1,1,198069.71
646,Germany,Male,39,6,121681.91,2,0,1,61793.47
706,Germany,Female,56,3,139603.22,1,1,1,86383.61
730,France,Female,27,7,0.0,2,1,0,144099.48
606,France,Female,36,10,0.0,2,0,1,155641.46
690,Spain,Female,36,10,91760.11,1,1,1,135784.94
645,Germany,Male,41,2,93925.3,1,1,0,123982.14
579,France,Female,38,4,175739.36,1,1,1,193130.55
481,France,Female,28,10,0.0,2,1,0,145215.96
492,Germany,Male,45,9,170295.04,2,0,0,164741.81
739,France,Male,58,2,101579.28,1,1,1,72168.53
624,France,Male,55,7,118793.6,1,1,1,95022.02
682,France,Male,44,3,115282.3,1,0,0,23766.4
701,Spain,Female,34,6,107980.37,1,1,1,119374.74
718,France,Female,44,1,133866.22,1,0,1,139049.24
496,France,Female,34,1,102723.35,2,1,0,180844.81
543,Spain,Male,41,5,0.0,2,0,1,143980.29
616,Spain,Female,44,7,193213.02,2,1,1,137392.77
635,Germany,Male,53,8,117005.55,1,0,1,123646.57
652,Spain,Male,31,1,132862.59,1,0,0,158054.49
688,France,Male,26,0,0.0,2,1,0,105784.85
678,France,Female,49,3,204510.94,1,0,1,738.88
757,Germany,Male,36,1,65349.71,1,0,0,64539.64
667,France,Male,36,8,139753.35,1,1,0,79871.16
725,France,Female,29,6,0.0,2,1,1,190776.83
632,Germany,Female,50,5,107959.39,1,1,1,6985.34
694,France,Female,38,5,195926.39,1,1,1,85522.84
803,France,Male,36,1,0.0,2,1,1,149370.93
814,France,Female,31,6,87772.52,1,1,0,188516.45
611,France,Male,38,4,71018.6,2,1,0,2444.29
755,Germany,Male,38,4,111096.91,1,1,1,19762.88
425,Germany,Male,40,9,166776.6,2,0,1,172646.88
850,France,Female,34,6,101266.51,1,1,0,33501.98
677,Spain,Male,18,8,134796.87,2,1,1,114858.9
797,France,Female,46,8,0.0,1,0,0,162668.33
692,Germany,Female,43,10,118588.83,1,1,1,161241.65
735,Germany,Male,28,5,160454.15,2,0,1,114957.22
609,France,Male,77,1,0.0,1,0,1,18708.76
700,France,Female,42,8,0.0,2,1,1,105305.72
526,Spain,Female,36,5,91132.18,1,0,0,58111.71
693,Spain,Female,57,9,0.0,2,1,1,135502.77
748,France,Female,20,7,0.0,2,0,0,10792.42
657,Spain,Male,36,8,0.0,2,0,1,123866.43
739,Germany,Female,25,5,113113.12,1,1,0,129181.27
784,Spain,Male,23,2,0.0,1,1,1,6847.73
744,Germany,Male,41,7,190409.34,2,1,1,138361.48
645,France,Male,44,10,0.0,2,0,1,166707.22
669,France,Female,33,9,0.0,2,0,1,107221.03
615,France,Male,34,1,83503.11,2,1,1,73124.53
724,Germany,Female,53,1,139687.66,2,1,1,12913.92
850,France,Female,47,9,137301.87,1,1,0,44351.77
625,Germany,Female,39,10,129845.26,1,1,1,96444.88
635,Spain,Male,46,8,0.0,2,1,1,60739.16
724,Germany,Male,37,6,125489.4,1,1,0,118570.53
550,France,Male,47,2,0.0,2,1,1,97057.28
645,France,Male,45,6,155417.61,1,0,1,3449.22
714,Spain,Male,29,4,0.0,2,1,1,37605.9
520,France,Female,46,10,85216.61,1,1,0,117369.52
633,France,Male,25,1,0.0,1,1,0,100598.98
537,France,Male,37,6,0.0,1,1,1,17802.42
764,Spain,Male,38,4,113607.47,1,1,0,91094.46
795,Germany,Female,33,9,104552.72,1,1,1,120853.83
573,Spain,Male,44,9,0.0,2,1,0,107124.17
702,Spain,Male,44,9,0.0,1,0,0,59207.41
740,Germany,Male,33,2,126524.11,1,1,0,136869.31
479,France,Male,34,5,117593.48,2,0,0,113308.29
627,Germany,Female,33,4,83199.05,1,0,0,159334.93
479,Spain,Male,35,4,125920.98,1,1,1,20393.44
623,France,Male,48,5,118469.38,1,1,1,158590.25
512,Germany,Female,40,8,153537.57,2,0,0,23101.13
609,France,Male,41,6,0.0,1,0,1,112585.19
518,France,Male,42,7,151027.05,2,1,0,119377.36
833,France,Female,34,3,144751.81,1,0,0,166472.81
758,France,Male,26,4,155739.76,1,1,0,171552.02
611,France,Male,27,7,0.0,2,1,1,157474.1
583,France,Male,33,7,122531.86,1,1,0,13549.24
610,Germany,Male,50,1,113957.01,2,1,0,196526.55
637,France,Female,33,7,103377.81,1,1,0,84419.78
683,France,Female,32,9,0.0,2,1,1,24991.92
774,France,Male,40,9,93017.47,2,1,0,191608.97
677,France,Female,58,1,90022.85,1,0,1,2988.28
741,Spain,Male,35,6,74371.49,1,0,0,99595.67
498,Germany,Male,42,3,152039.7,1,1,1,53445.17
655,Germany,Female,46,7,137145.12,1,1,0,115146.4
613,France,Male,40,4,0.0,1,0,0,151325.24
602,Germany,Male,35,7,90602.42,2,1,1,51695.41
659,France,Male,36,6,123841.49,2,1,0,96833.0
673,Germany,Male,47,1,183579.54,2,0,1,34047.54
606,Spain,Male,30,8,180307.73,2,1,1,1914.41
775,France,Male,30,4,0.0,2,1,0,49337.84
841,Spain,Male,28,4,0.0,2,1,1,179436.6
714,Germany,Male,33,3,35016.6,1,1,0,53667.08
597,France,Female,53,4,88381.21,1,1,0,69384.71
726,Spain,Male,36,2,0.0,1,1,0,195192.4
644,France,Male,28,7,155060.41,1,1,0,29179.52
800,France,Female,29,2,0.0,2,0,0,167773.55
771,France,Male,39,5,0.0,2,1,0,96270.64
516,France,Male,35,10,57369.61,1,1,1,101699.77
709,France,Female,36,7,0.0,1,0,1,42085.58
772,Germany,Male,42,3,75075.31,2,1,0,92888.52
792,France,Female,28,4,130142.79,1,1,0,38190.78
